models=Nomadic	selected=Random Walk	walkingtime=20	selected=random initializer	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	maxpausetime=10	minspeed=5	selected=squarereflect	height=500	width=500	maxspeed=10	selected=NullPowerAlgorithm	locationinitializer=random initializer	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	adr=0.05	maps=squarereflect	height=500	width=500	leadersmodeloffset=0.0,0.0,	sdr=0.05	pergrouprange=false	extratraces=true	groupsizes=1,1,	rangealgorithms=NullPowerAlgorithm	maxinitialdistance=30	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=10	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range	GroupNumber	Is Leader
162	12	365	74	5.82	0.4	0	1	false
162	13	365	74	5.49	0.29	0	1	false
162	14	365	74	5.46	0.58	0	1	false
163	0	377	63	6.5	2.82	0	0	true
163	1	346	95	6.75	3.01	0	0	false
163	2	348	91	6.32	3.13	0	0	false
163	3	358	80	6.36	2.98	0	0	false
163	4	367	81	6.61	2.54	0	0	false
163	5	365	59	6.36	2.91	0	0	false
163	6	357	61	6.75	2.83	0	0	false
163	7	47	306	5.69	0.5	0	1	true
163	8	55	316	5.96	0.65	0	1	false
163	9	67	280	5.51	0.59	0	1	false
163	10	359	75	5.64	0.63	0	1	false
163	11	359	75	5.41	0.8	0	1	false
163	12	359	75	5.55	0.8	0	1	false
163	13	359	75	5.93	0.27	0	1	false
163	14	359	75	5.44	0.36	0	1	false
164	0	371	65	6.5	2.82	0	0	true
164	1	340	96	6.35	2.94	0	0	false
164	2	341	91	6.43	2.58	0	0	false
164	3	352	81	6.66	2.77	0	0	false
164	4	361	85	6.21	2.81	0	0	false
164	5	359	61	6.56	2.51	0	0	false
164	6	350	63	6.59	2.51	0	0	false
164	7	52	309	5.69	0.5	0	1	true
164	8	60	320	5.69	0.21	0	1	false
164	9	72	283	5.49	0.25	0	1	false
164	10	353	77	5.48	0.2	0	1	false
164	11	353	77	5.66	0.6	0	1	false
164	12	353	77	5.69	0.53	0	1	false
164	13	353	77	5.71	0.19	0	1	false
164	14	353	77	5.46	0.37	0	1	false
165	0	365	67	6.5	2.82	0	0	true
165	1	333	98	6.75	3.03	0	0	false
165	2	336	94	6.35	3.07	0	0	false
165	3	346	83	6.31	2.75	0	0	false
165	4	355	87	6.28	2.66	0	0	false
165	5	353	65	6.42	3.13	0	0	false
165	6	345	66	6.31	2.69	0	0	false
165	7	57	312	5.69	0.5	0	1	true
165	8	65	321	5.9	0.46	0	1	false
165	9	77	285	5.92	0.45	0	1	false
165	10	347	80	5.9	0.34	0	1	false
165	11	347	80	5.78	0.44	0	1	false
165	12	347	80	5.54	0.43	0	1	false
165	13	347	80	5.95	0.59	0	1	false
165	14	347	80	5.76	0.36	0	1	false
166	0	359	69	6.5	2.82	0	0	true
166	1	327	98	6.46	2.93	0	0	false
166	2	330	95	6.43	2.53	0	0	false
166	3	340	85	6.77	2.85	0	0	false
166	4	350	90	6.52	2.7	0	0	false
166	5	347	65	6.71	2.62	0	0	false
166	6	339	69	6.36	2.84	0	0	false
166	7	62	314	5.69	0.5	0	1	true
166	8	71	324	5.54	0.62	0	1	false
166	9	82	287	5.97	0.67	0	1	false
166	10	341	81	5.75	0.48	0	1	false
166	11	341	81	5.82	0.43	0	1	false
166	12	341	81	5.9	0.36	0	1	false
166	13	341	81	5.57	0.36	0	1	false
166	14	341	81	5.88	0.34	0	1	false
167	0	352	71	6.5	2.82	0	0	true
167	1	320	100	6.53	2.83	0	0	false
167	2	324	98	6.57	2.62	0	0	false
167	3	333	87	6.74	2.61	0	0	false
167	4	344	93	6.33	3.05	0	0	false
167	5	341	68	6.5	2.51	0	0	false
167	6	333	71	6.76	2.94	0	0	false
167	7	67	317	5.69	0.5	0	1	true
167	8	75	327	5.76	0.44	0	1	false
167	9	87	291	5.83	0.72	0	1	false
167	10	335	84	5.8	0.46	0	1	false
167	11	335	84	5.92	0.74	0	1	false
167	12	335	84	5.66	0.55	0	1	false
167	13	335	84	5.53	0.55	0	1	false
167	14	335	84	5.63	0.35	0	1	false
168	0	346	73	6.5	2.82	0	0	true
168	1	314	102	6.45	2.74	0	0	false
168	2	319	102	6.78	2.63	0	0	false
168	3	328	91	6.58	2.96	0	0	false
168	4	338	93	6.82	2.88	0	0	false
168	5	336	72	6.31	3.12	0	0	false
168	6	326	72	6.53	2.72	0	0	false
168	7	72	320	5.69	0.5	0	1	true
168	8	80	330	5.68	0.29	0	1	false
168	9	91	295	5.59	0.49	0	1	false
168	10	329	86	5.52	0.42	0	1	false
168	11	329	86	5.74	0.47	0	1	false
168	12	329	86	5.47	0.54	0	1	false
168	13	329	86	5.55	0.79	0	1	false
168	14	329	86	5.49	0.72	0	1	false
169	0	340	75	6.5	2.82	0	0	true
169	1	308	104	6.5	2.67	0	0	false
169	2	313	105	6.61	2.65	0	0	false
169	3	321	92	6.2	2.96	0	0	false
169	4	331	95	6.76	2.54	0	0	false
169	5	330	72	6.46	2.77	0	0	false
169	6	321	75	6.82	2.71	0	0	false
169	7	77	322	5.69	0.5	0	1	true
169	8	86	331	5.52	0.27	0	1	false
169	9	96	298	5.92	0.74	0	1	false
169	10	323	88	5.89	0.28	0	1	false
169	11	323	88	5.87	0.74	0	1	false
169	12	323	88	5.55	0.54	0	1	false
169	13	323	88	5.41	0.35	0	1	false
169	14	323	88	5.71	0.58	0	1	false
170	0	334	77	6.5	2.82	0	0	true
170	1	302	107	6.61	2.79	0	0	false
170	2	307	108	6.54	2.71	0	0	false
170	3	315	93	6.53	2.96	0	0	false
170	4	325	99	6.25	2.53	0	0	false
170	5	324	75	6.25	2.77	0	0	false
170	6	314	78	6.53	3.06	0	0	false
170	7	82	325	5.69	0.5	0	1	true
170	8	91	333	5.56	0.68	0	1	false
170	9	101	302	5.88	0.73	0	1	false
170	10	317	91	5.66	0.69	0	1	false
170	11	317	91	5.8	0.44	0	1	false
170	12	317	91	5.9	0.69	0	1	false
170	13	317	91	5.75	0.61	0	1	false
170	14	317	91	5.89	0.69	0	1	false
171	0	328	79	6.5	2.82	0	0	true
171	1	296	109	6.59	2.91	0	0	false
171	2	301	111	6.38	3.05	0	0	false
171	3	309	94	6.7	2.72	0	0	false
171	4	320	103	6.56	2.88	0	0	false
171	5	318	77	6.79	2.6	0	0	false
171	6	308	79	6.47	3.03	0	0	false
171	7	87	328	5.69	0.5	0	1	true
171	8	95	336	5.72	0.38	0	1	false
171	9	105	305	5.59	0.77	0	1	false
171	10	311	93	5.91	0.4	0	1	false
171	11	311	93	5.68	0.69	0	1	false
171	12	311	93	5.44	0.64	0	1	false
171	13	311	93	5.8	0.69	0	1	false
171	14	311	93	5.87	0.26	0	1	false
172	0	322	81	6.5	2.82	0	0	true
172	1	290	111	6.73	2.88	0	0	false
172	2	295	112	6.32	3.02	0	0	false
172	3	302	97	6.69	2.7	0	0	false
172	4	314	104	6.37	2.85	0	0	false
172	5	312	80	6.47	3	0	0	false
172	6	301	79	6.53	2.65	0	0	false
172	7	92	330	5.69	0.5	0	1	true
172	8	101	338	5.92	0.49	0	1	false
172	9	109	309	5.48	0.37	0	1	false
172	10	305	94	5.66	0.76	0	1	false
172	11	305	94	5.94	0.58	0	1	false
172	12	305	94	5.9	0.19	0	1	false
172	13	305	94	5.45	0.57	0	1	false
172	14	305	94	5.63	0.6	0	1	false
173	0	315	83	6.5	2.82	0	0	true
173	1	283	113	6.32	2.84	0	0	false
173	2	288	112	6.77	2.83	0	0	false
173	3	296	100	6.17	2.85	0	0	false
173	4	308	106	6.76	2.67	0	0	false
173	5	305	81	6.43	2.66	0	0	false
173	6	296	82	6.17	2.68	0	0	false
173	7	97	333	5.69	0.5	0	1	true
173	8	106	341	5.73	0.38	0	1	false
173	9	114	311	5.91	0.55	0	1	false
173	10	298	96	5.55	0.79	0	1	false
173	11	298	96	5.65	0.34	0	1	false
173	12	298	96	5.81	0.21	0	1	false
173	13	298	96	5.46	0.77	0	1	false
173	14	298	96	5.76	0.78	0	1	false
174	0	309	85	6.5	2.82	0	0	true
174	1	277	115	6.48	2.61	0	0	false
174	2	282	114	6.8	2.93	0	0	false
174	3	290	102	6.59	2.75	0	0	false
174	4	302	109	6.78	2.76	0	0	false
174	5	300	84	6.61	2.56	0	0	false
174	6	290	85	6.4	3.13	0	0	false
174	7	102	336	5.69	0.5	0	1	true
174	8	111	343	5.9	0.42	0	1	false
174	9	119	314	5.62	0.44	0	1	false
174	10	292	99	5.7	0.59	0	1	false
174	11	292	99	5.74	0.72	0	1	false
174	12	292	99	5.97	0.43	0	1	false
174	13	292	99	5.65	0.79	0	1	false
174	14	292	99	5.64	0.78	0	1	false
175	0	303	87	6.5	2.82	0	0	true
175	1	272	118	6.58	3.12	0	0	false
175	2	275	116	6.75	2.77	0	0	false
175	3	284	104	6.28	2.51	0	0	false
175	4	296	112	6.2	3.13	0	0	false
175	5	294	88	6.32	2.77	0	0	false
175	6	284	85	6.51	2.87	0	0	false
175	7	107	339	5.69	0.5	0	1	true
175	8	117	346	5.65	0.51	0	1	false
175	9	124	317	5.6	0.21	0	1	false
175	10	286	101	5.58	0.33	0	1	false
175	11	286	101	5.5	0.55	0	1	false
175	12	286	101	5.57	0.75	0	1	false
175	13	286	101	5.83	0.44	0	1	false
175	14	286	101	5.66	0.37	0	1	false
176	0	297	90	6.5	2.82	0	0	true
176	1	265	118	6.65	2.85	0	0	false
176	2	269	118	6.3	2.8	0	0	false
176	3	279	108	6.28	2.61	0	0	false
176	4	289	112	6.62	3.07	0	0	false
176	5	288	90	6.82	2.52	0	0	false
176	6	277	87	6.39	2.86	0	0	false
176	7	112	341	5.69	0.5	0	1	true
176	8	122	348	5.5	0.5	0	1	false
176	9	130	318	5.83	0.45	0	1	false
176	10	280	103	5.5	0.59	0	1	false
176	11	280	103	5.68	0.72	0	1	false
176	12	280	103	5.42	0.47	0	1	false
176	13	280	103	5.44	0.29	0	1	false
176	14	280	103	5.84	0.75	0	1	false
177	0	291	92	6.5	2.82	0	0	true
177	1	259	120	6.78	2.6	0	0	false
177	2	263	120	6.63	3.04	0	0	false
177	3	274	111	6.47	2.8	0	0	false
177	4	283	112	6.68	2.84	0	0	false
177	5	283	94	6.6	2.79	0	0	false
177	6	271	89	6.2	2.62	0	0	false
177	7	117	344	5.69	0.5	0	1	true
177	8	126	351	5.76	0.81	0	1	false
177	9	135	321	5.59	0.57	0	1	false
177	10	274	105	5.64	0.54	0	1	false
177	11	274	105	5.48	0.24	0	1	false
177	12	274	105	5.72	0.44	0	1	false
177	13	274	105	5.59	0.32	0	1	false
177	14	274	105	5.69	0.48	0	1	false
178	0	285	94	6.5	2.82	0	0	true
178	1	253	123	6.71	2.8	0	0	false
178	2	257	121	6.45	2.83	0	0	false
178	3	268	113	6.33	2.62	0	0	false
178	4	276	114	6.61	2.91	0	0	false
178	5	277	96	6.71	2.59	0	0	false
178	6	266	92	6.37	2.97	0	0	false
178	7	122	347	5.69	0.5	0	1	true
178	8	130	355	5.73	0.34	0	1	false
178	9	140	324	5.69	0.5	0	1	false
178	10	268	107	5.95	0.56	0	1	false
178	11	268	107	5.93	0.26	0	1	false
178	12	268	107	5.6	0.63	0	1	false
178	13	268	107	5.84	0.19	0	1	false
178	14	268	107	5.72	0.69	0	1	false
179	0	278	96	6.5	2.82	0	0	true
179	1	247	126	6.79	2.79	0	0	false
179	2	250	123	6.76	2.7	0	0	false
179	3	262	117	6.27	2.86	0	0	false
179	4	270	116	6.77	2.67	0	0	false
179	5	271	100	6.46	2.52	0	0	false
179	6	260	93	6.44	2.65	0	0	false
179	7	127	349	5.69	0.5	0	1	true
179	8	136	357	5.52	0.24	0	1	false
179	9	145	326	5.5	0.59	0	1	false
179	10	262	110	5.59	0.65	0	1	false
179	11	262	110	5.68	0.51	0	1	false
179	12	262	110	5.84	0.78	0	1	false
179	13	262	110	5.49	0.79	0	1	false
179	14	262	110	5.62	0.35	0	1	false
180	0	272	98	6.5	2.82	0	0	true
180	1	240	128	6.43	3.06	0	0	false
180	2	244	126	6.28	2.7	0	0	false
180	3	256	118	6.55	2.65	0	0	false
180	4	264	119	6.5	3.08	0	0	false
180	5	266	104	6.77	2.82	0	0	false
180	6	254	96	6.19	2.76	0	0	false
180	7	132	352	5.69	0.5	0	1	true
180	8	141	358	5.89	0.54	0	1	false
180	9	149	329	5.63	0.18	0	1	false
180	10	256	112	5.62	0.24	0	1	false
180	11	256	112	5.63	0.3	0	1	false
180	12	256	112	5.67	0.62	0	1	false
180	13	256	112	5.44	0.73	0	1	false
180	14	256	112	5.7	0.25	0	1	false
181	0	265	95	8.07	3.48	0	0	true
181	1	234	129	8.16	3.78	0	0	false
181	2	239	129	8.03	3.28	0	0	false
181	3	251	121	8.31	3.74	0	0	false
181	4	257	119	8.26	3.78	0	0	false
181	5	259	106	8.27	3.28	0	0	false
181	6	248	98	8.07	3.78	0	0	false
181	7	126	349	6.43	3.6	0	1	true
181	8	146	361	6.58	3.42	0	1	false
181	9	155	330	6.46	3.58	0	1	false
181	10	250	113	6.57	3.31	0	1	false
181	11	250	113	6.35	3.49	0	1	false
181	12	250	113	6.42	3.49	0	1	false
181	13	250	113	6.59	3.67	0	1	false
181	14	250	113	6.39	3.29	0	1	false
182	0	257	92	8.07	3.48	0	0	true
182	1	227	124	7.81	3.5	0	0	false
182	2	231	128	8.19	3.53	0	0	false
182	3	244	117	8.33	3.27	0	0	false
182	4	251	114	7.96	3.77	0	0	false
182	5	251	105	8.11	3.51	0	0	false
182	6	242	93	8.22	3.31	0	0	false
182	7	121	346	6.43	3.6	0	1	true
182	8	140	360	6.35	3.75	0	1	false
182	9	149	328	6.16	3.68	0	1	false
182	10	243	110	6.47	3.86	0	1	false
182	11	243	110	6.39	3.87	0	1	false
182	12	243	110	6.61	3.37	0	1	false
182	13	243	110	6.53	3.82	0	1	false
182	14	243	110	6.28	3.4	0	1	false
183	0	249	90	8.07	3.48	0	0	true
183	1	220	121	7.71	3.78	0	0	false
183	2	223	124	8.42	3.37	0	0	false
183	3	235	116	8.23	3.5	0	0	false
183	4	244	110	8.21	3.41	0	0	false
183	5	243	102	7.73	3.39	0	0	false
183	6	234	92	8.43	3.45	0	0	false
183	7	115	344	6.43	3.6	0	1	true
183	8	135	356	6.65	3.31	0	1	false
183	9	144	324	6.36	3.34	0	1	false
183	10	235	107	6.51	3.86	0	1	false
183	11	235	107	6.37	3.66	0	1	false
183	12	235	107	6.31	3.68	0	1	false
183	13	235	107	6.55	3.62	0	1	false
183	14	235	107	6.31	3.54	0	1	false
184	0	242	87	8.07	3.48	0	0	true
184	1	214	116	8.47	3.61	0	0	false
184	2	215	123	8.35	3.61	0	0	false
184	3	228	113	8.24	3.52	0	0	false
184	4	236	107	7.97	3.52	0	0	false
184	5	236	100	7.98	3.4	0	0	false
184	6	226	89	8.47	3.27	0	0	false
184	7	109	341	6.43	3.6	0	1	true
184	8	128	355	6.42	3.76	0	1	false
184	9	137	323	6.43	3.7	0	1	false
184	10	228	105	6.19	3.35	0	1	false
184	11	228	105	6.29	3.83	0	1	false
184	12	228	105	6.49	3.85	0	1	false
184	13	228	105	6.56	3.57	0	1	false
184	14	228	105	6.33	3.38	0	1	false
185	0	234	84	8.07	3.48	0	0	true
185	1	206	113	7.92	3.56	0	0	false
185	2	207	119	8.37	3.38	0	0	false
185	3	220	110	7.88	3.24	0	0	false
185	4	229	104	7.68	3.75	0	0	false
185	5	228	98	8.34	3.22	0	0	false
185	6	217	88	7.86	3.33	0	0	false
185	7	103	338	6.43	3.6	0	1	true
185	8	123	351	6.6	3.42	0	1	false
185	9	132	320	6.21	3.41	0	1	false
185	10	220	102	6.38	3.53	0	1	false
185	11	220	102	6.75	3.56	0	1	false
185	12	220	102	6.43	3.65	0	1	false
185	13	220	102	6.58	3.75	0	1	false
185	14	220	102	6.33	3.79	0	1	false
186	0	227	82	8.07	3.48	0	0	true
186	1	199	109	8.46	3.5	0	0	false
186	2	199	117	7.72	3.71	0	0	false
186	3	212	109	8.22	3.23	0	0	false
186	4	223	100	8.16	3.33	0	0	false
186	5	220	97	8.18	3.49	0	0	false
186	6	209	87	8.15	3.34	0	0	false
186	7	97	335	6.43	3.6	0	1	true
186	8	117	349	6.26	3.47	0	1	false
186	9	126	318	6.29	3.48	0	1	false
186	10	212	100	6.26	3.86	0	1	false
186	11	212	100	6.62	3.43	0	1	false
186	12	212	100	6.61	3.49	0	1	false
186	13	212	100	6.34	3.44	0	1	false
186	14	212	100	6.31	3.43	0	1	false
187	0	219	79	8.07	3.48	0	0	true
187	1	191	106	8.16	3.78	0	0	false
187	2	193	113	8.43	3.51	0	0	false
187	3	204	108	8.31	3.41	0	0	false
187	4	215	98	8.42	3.2	0	0	false
187	5	212	94	8.02	3.7	0	0	false
187	6	201	85	8.34	3.35	0	0	false
187	7	92	332	6.43	3.6	0	1	true
187	8	111	347	6.19	3.56	0	1	false
187	9	120	316	6.29	3.65	0	1	false
187	10	205	97	6.12	3.66	0	1	false
187	11	205	97	6.51	3.89	0	1	false
187	12	205	97	6.54	3.34	0	1	false
187	13	205	97	6.36	3.76	0	1	false
187	14	205	97	6.43	3.66	0	1	false
188	0	211	76	8.07	3.48	0	0	true
188	1	184	102	8.29	3.33	0	0	false
188	2	185	110	8.24	3.47	0	0	false
188	3	196	106	8.44	3.17	0	0	false
188	4	206	98	8.25	3.2	0	0	false
188	5	205	90	7.74	3.59	0	0	false
188	6	193	83	7.85	3.34	0	0	false
188	7	86	330	6.43	3.6	0	1	true
188	8	105	345	6.52	3.3	0	1	false
188	9	115	313	6.66	3.59	0	1	false
188	10	197	95	6.73	3.49	0	1	false
188	11	197	95	6.66	3.28	0	1	false
188	12	197	95	6.45	3.49	0	1	false
188	13	197	95	6.74	3.82	0	1	false
188	14	197	95	6.45	3.84	0	1	false
189	0	204	73	8.07	3.48	0	0	true
189	1	176	100	8.3	3.79	0	0	false
189	2	177	107	8.1	3.21	0	0	false
189	3	188	106	8.26	3.22	0	0	false
189	4	198	98	7.71	3.73	0	0	false
189	5	198	87	8.44	3.43	0	0	false
189	6	186	82	8.06	3.43	0	0	false
189	7	80	327	6.43	3.6	0	1	true
189	8	98	344	6.57	3.49	0	1	false
189	9	109	310	6.63	3.54	0	1	false
189	10	189	93	6.37	3.48	0	1	false
189	11	189	93	6.11	3.29	0	1	false
189	12	189	93	6.32	3.56	0	1	false
189	13	189	93	6.24	3.4	0	1	false
189	14	189	93	6.4	3.7	0	1	false
